sample_id,text,source_wav_path,duration
jsonl_000872_response,ادفعها بأسرع وقت عشان ما يتأخر إدراج اسمك في قائمة الخريجين وطباعة الشهادة. إذا عندك مشكلة بالدفع، الشؤون المالية يعطونك بدائل مثل دفع مباشر أو تحويل.,,
jsonl_000873_response,التوجيه الأكاديمي يكون شرح للخطة والمواد وشلون تختارين جدول مناسب، غالبًا مع المرشد. التسجيل هو تنفيذ إضافة المواد فعليًا بالنظام خلال فترة التسجيل.,,
jsonl_000874_response,زين أول شي شيّك على القراءة: هل هي Actual ولا Estimated؟ وبعدها قارن الاستهلاك بالكيلوواط/الساعة مع الشهر اللي طاف. إذا ما في سبب واضح، بلغهم يراجعون العداد وخط الاستهلاك.,,
jsonl_000877_response,ابدأ بالمكيفات لأنها أكبر مستهلك، وخاصّة إذا الفلتر مسكر أو الحرارة نازلة وايد. بعد شيّك على السخان إذا شغال طول اليوم. وإذا تقدر، جرّب تطفي كل شي وتشوف العداد ثابت ولا يتحرك.,,
jsonl_000879_response,قارن رقم القراءة بالفاتورة مع رقم العداد بنفسك. إذا في فرق واضح، صور العداد وخلي الصورة تبين الرقم بوضوح مع تاريخها. عقبها قدّم بلاغ مراجعة قراءة.,,
jsonl_000880_response,إي يصير، لأن التقديري مرات يكون أقل/أعلى من الحقيقي، ويوم ياخذون قراءة فعلية تنحسب الفروقات مرّة وحدة. أحسن حل تطلب قراءة فعلية أو ترفع قراءة بنفسك إذا الخدمة متوفرة.,,
jsonl_000881_response,إذا الفلاتر متوسخة أو الغاز ناقص، المكيف يشتغل أكثر عشان يوصل لنفس البرودة فيسحب كهربا أعلى. جرّب تنظيف الفلاتر، وتأكد إن الأبواب والشبابيك مسكرة. وإذا عمره قديم، كفاءته تقل بعد.,,
jsonl_000882_response,أقرب شي تسويه: طفي كل الأجهزة غير الضرورية وخلك تتابع العداد، بعدين شغل جهاز جهاز وشوف شلون يزيد معدل الدوران/القراءة. إذا عندك smart plug أو جهاز قياس استهلاك، بيعطيك رقم أدق.,,
jsonl_000884_response,أكيد. اكتبي: رقم الحساب/العداد، رقم الفاتورة، إن الاستهلاك ارتفع بشكل غير معتاد، وتطلبين إعادة التحقق من القراءة وفحص العداد. وحطي قراءة العداد الحالية مرفقة بصورة.,,
jsonl_000887_response,مرات تصير إذا في تعديل دورة الفوترة أو تسوية لقراءات سابقة. شيّك تواريخ الفترة في كل فاتورة هل تغطي نفس الأيام ولا مقسومة. إذا فيها تداخل واضح، بلغهم يراجعون.,,
jsonl_000888_response,تأكد رقم العداد الموجود بالفاتورة يطابق العداد اللي يخدم شقتك فعلاً. مرات يصير خلط بين العدادات إذا اللوحة مو معلّمة زين. جرّب تطفي قاطع شقتك وشوف أي عداد يوقف.,,
jsonl_000890_response,إي بعض الأجهزة تسحب standby مثل التلفزيون والرسيفر والكمبيوتر. مو مثل المكيف بس مع كثرتها تتجمع. حلها تستخدم مشترك فيه سويتش وتطفيه إذا ما تحتاج.,,
jsonl_000891_response,إي السخان من أكثر الأشياء استهلاك. خلي التايمر إذا موجود، أو شغليه وقت الحاجة بس، وتأكدين من الترموستات مضبوط. وإذا السخان قديم وفيه ترسبات، يصير أقل كفاءة.,,
jsonl_000893_response,تقدم طلب فحص عداد من خدمة العملاء مع رقم الحساب ورقم العداد، ويفضل ترفق صور القراءة الحالية. بعض الحالات يكون في رسوم إذا طلع العداد سليم، فاستفسر قبل. تبين تجهزين المستندات شنو؟,,
jsonl_000894_response,المفروض يوفر إذا هو inverter وكفاءته عالية، بس يعتمد على التركيب والعزل والإعدادات. إذا حرارة الضبط 18 طول الوقت، بيظل يسحب. بعد تأكدين إن المقاس مناسب للغرفة وما في تهريب هوا.,,
jsonl_000896_response,ارفع درجة الحرارة شوي مثل 24-25 وخله على auto بدل fan قوي طول الوقت. نظف الفلاتر وقلل فتح الأبواب، واستخدم ستاير بالنهار. هالأشياء تعطي فرق واضح من غير ما تحس بتعب.,,
jsonl_000899_response,وثّق كل شي: صور قراءة العداد أول ما استلمت وآخر الشهر، واحتفظ بالفواتير. إذا في استهلاك غير طبيعي، قدّم بلاغ رسمي عشان يكون في مرجع. وخلك واضح بتواريخ القراءة بدل كلام عام.,,
jsonl_000900_response,يعتمد إذا المضخة على عداد الخدمات المشتركة ولا على عداد شقتك. إذا على المشترك، عادة تنحسب على المالك/الجمعية حسب النظام. تقدر تتأكد من لوحة العدادات شنو العداد اللي مربوط بالمضخة.,,
jsonl_000902_response,لأن حرارة الجو والرطوبة تخلي المكيف يشتغل مدة أطول عشان يحافظ على نفس الدرجة. بعد إذا العزل ضعيف أو الشمس تضرب الغرفة، الحمل يزيد. تحسين بسيط مثل ستاير وعزل الفتحات يفرق.,,
jsonl_000903_response,إذا العداد يتحرك حتى يوم تطفي كل القواطع داخل البيت، هذي علامة قوية. بعد إذا تشوف سلك إضافي أو تعديل باللوحة/العداد. بهالحالة لا تعبث بالتمديدات، قدم بلاغ فني يشيك رسمي.,,
jsonl_000904_response,الأفضل تنقل الاشتراك باسمك عشان أي اعتراض أو بلاغ يصير أسهل ومثبت. إذا ما تقدر، خلك محافظ على إيصالات الدفع وصور القراءات. وتأكد إن بيانات التواصل صحيحة عشان التبليغات.,,
jsonl_000905_response,تواصل مع الجهة واسأل عن خيار تقسيط أو جدولة سداد إذا موجود. لا تخليها تتراكم لأن الرسوم تزيد. وشيّك إذا في جزء منها بسبب تسوية قراءة غلط قبل لا تدفعها كاملة.,,
jsonl_000906_response,إي لأن السخان يحاول يعوض طول الوقت خصوصاً إذا فيه ترسبات أو الخلاط يسرب. افحص الخلاط/الدش إذا يخلط ماي بارد وحار بدون قصد. وتنظيف السخان أو تبديله إذا قديم ممكن يوفر.,,
jsonl_000907_response,تابع الاستهلاك بالساعة وشوف أي وقت يرتفع، غالباً بتطلع لك فترة المكيف أو السخان أو الغسيل. جرّب تغير عاداتك يومين وشوف المنحنى يتعدل ولا لا. هذي أسهل طريقة تربط الرقم بالسلوك.,,
jsonl_000908_response,سجّل قراءة العداد بنفسك آخر كل شهر وخذ صورة. إذا صار اختلاف، تقدر تقارن بسرعة. وإذا عندهم خيار إدخال قراءة ذاتية بالتطبيق، استخدمه بانتظام.,,
jsonl_000909_response,يمكن التعرفة/الشريحة تغيرت أو في رسوم ثانية زادت، مو بس الاستهلاك. شيّك سعر الكيلوواط والبنود الإضافية. إذا ترسل رقم الاستهلاك والمبلغين (قبل/الحين) أوضح لك الاحتمال الأقرب.,,
jsonl_000911_response,بعض أجهزة RO يصير فيها هدر ماي كجزء من التشغيل، خصوصاً إذا الضغط مو مضبوط. تأكد من نسبة الهدر ومن عدم وجود تصريف مستمر. إذا كان يصرف حتى وهو مو شغال، غالباً في مشكلة بصمام.,,
jsonl_000912_response,بدّل اللمبات لـ LED، وخل المكيف على 24-25 ونظف الفلاتر. طفي أجهزة الـ standby بمشترك سويتش، وخفف تشغيل السخان. هذي أشياء ما تحتاج شغل تمديدات.,,
jsonl_000913_response,راجع تواريخ الفترة بالفاتورة (من-إلى) وعد الأيام. إذا أكثر من 30-31 بشكل واضح، هذا يفسر الزيادة. لو الفترتين متداخلة أو غلط، قدّم طلب تصحيح مع صورة الفاتورة.,,
jsonl_000914_response,يصير إذا الأرقام متقاربة أو التسمية مو واضحة على اللوحة. لازم يتثبتون من رقم العداد المرتبط بحسابك. صور اللوحة ورقم العداد، واطلب زيارة فنية للتأكد من المطابقة.,,
jsonl_000915_response,إذا استهلاكك للماي الحار عالي، السخان الشمسي يفرق وايد خصوصاً بالصيف. بس يعتمد على جودة التركيب وحجم الخزان واتجاهه. وإذا بيتك فيه تظليل قوي طوال اليوم، الفايدة تقل.,,
jsonl_000916_response,اتصل فيهم قبل تاريخ الاستحقاق واسأل عن تقسيط أو تمديد مهلة إذا متاح. وإذا الزيادة غير منطقية، قدّم اعتراض بنفس الوقت عشان ما تتحملها بدون مراجعة. المهم لا تترك الموضوع ساكت.,,
jsonl_000919_response,شيّك العوامة إذا تعلق وتخلي الماي يفيض، وشيّك ماسورة الفائض إذا فيها نزول مستمر. بعد افحص وصلة الخزان والحنفية إذا فيها نقره. أي نطيط بسيط طول اليوم يطلع استهلاك كبير.,,
jsonl_000920_response,ممكن لأن في حمل زائد أو جهاز فيه مشكلة ويسوي سحب عالي. جرّب تفصل الأجهزة الكبيرة واحد واحد وشوف متى يفصل القاطع. إذا تكرر، خلي كهربائي يفحص لأن السلامة أهم.,,
jsonl_000922_response,بالليل عادة المكيفات شغالة ساعات طويلة والنوم يخلي الناس ما تلاحظ. بعد سخان الماي إذا فيه أحد يستحم متأخر، أو شحن أجهزة متعددة. تابع ساعة الذروة عندك بتطبيق العداد الذكي إذا متوفر.,,
jsonl_000923_response,إذا الثلاجة قديمة وايد أو جلدة الباب خربانة، تستهلك أكثر لأنها تشتغل باستمرار. الثلاجات الجديدة عادة كفاءتها أعلى. تقدر تختبر: إذا الكومبرسر ما يوقف تقريباً، في مشكلة.,,
jsonl_000924_response,نظف الفلاتر والملف الخارجي إذا تقدر بأمان، وتأكد ماكو فتحات حول المكيف تدخل هوا حار. لا تخلي الحرارة نازلة وايد وخله على 24-25. وإذا صوته ثقيل أو تبريده ضعيف، صيانة بسيطة تفرق.,,
jsonl_000925_response,احتفظ بإيصال الدفع ورقم العملية، وأعطهم البيانات عشان يسوون تحديث. مرات التحديث يتأخر يوم عمل أو يومين حسب القناة. إذا طولت أكثر، قدم طلب إثبات سداد.,,
jsonl_000926_response,ممكن عقب رجوع الماي صار في تسريب/سيفون اخترب أو خزان تعبّى أكثر من مرة بسبب الهواء بالنظام. شيّك العداد الحين إذا يتحرك بدون استخدام. وإذا عندك خزان، راقب الفائض.,,
jsonl_000929_response,إذا بتطلع مدة قصيرة مثل ساعة، خله شغال على درجة أعلى شوي أفضل من تشغيل/إطفاء متكرر على أقل درجة. بس إذا بتطلع ساعات طويلة، طفّه. الأهم لا تخليه على 18 ويشتغل طول اليوم.,,
jsonl_000930_response,ما في رقم ثابت لأن يعتمد على عدد المكيفات، العزل، وعدد الساكنين. بس إذا نفس نمطك ثابت وفجأة صار الضعف، هذا غير طبيعي ويستاهل فحص. قارن بالكيلوواط/الساعة مو بالمبلغ بس.,,
jsonl_000931_response,التسوية يعني تعديل حساب بسبب فرق قراءة سابقة أو تغيير تعرفة/فترة. مرات تكون لتصحيح Estimated إلى Actual. إذا تبي، قول شنو رقم التسوية والمبلغ المكتوب وأنا أفسره لك على اللي جدامك.,,
jsonl_000933_response,قول: السلام عليكم، معاك فلان، متقدم على وظيفة (اسم الوظيفة) وعندي دعوة للمقابلة. حبيت أنسق وياكم موعد مناسب، شنو الأوقات المتاحة عندكم هالأسبوع؟,,
jsonl_000934_response,ارسل/دق عليهم وقول: مرحبا، آسف/عذراً كنت في meeting قبل شوي وما قدرت أرد. إذا ممكن ننسق موعد المقابلة، شنو الأوقات المتاحة اليوم أو باچر؟,,
jsonl_000935_response,قول: مرحبا، بخصوص موعد المقابلة المحدد يوم/ساعة، صار عندي ظرف طارئ. إذا ممكن نغيره لوقت ثاني يناسبكم، أنا متاح/ة في (اعطي خيارين).,,
jsonl_000936_response,قول: اوكي تمام، إذا الساعة 11 صعب علي شوي بسبب التزام. إذا ممكن نخليها بعد 2 العصر بيكون أسهل، وإذا ما ضبط خبرني شنو البدائل.,,
jsonl_000937_response,عادة بين 9:30 و12 يكون أحسن شي، أو بعد 1:30 لين 3:30. خلك سريع، قول بس أبي أكد الموعد والمكان واسم اللي بقابلهم.,,
jsonl_000938_response,قول: بس للتأكيد، المقابلة بتكون حضوريّة في المكتب ولا online على Teams/Zoom؟ وإذا online ممكن ترسلون لي link قبلها؟,,
jsonl_000939_response,اطلب: link الدعوة، اسم المقابلين، والوقت بالضبط، وهل في test بسيط أو presentation. قولها بشكل مختصر: عشان أجهز زين.,,
jsonl_000940_response,ارسل لهم: مرحبا، تذكير بسيط بخصوص مقابلة باچر، إذا ممكن ترسلون لي عنوان الموقع/Pin والباركنق إذا فيه، عشان أوصل بدري.,,
jsonl_000941_response,مثال: مرحبا، معاك فلان. بس حبيت أأكد موعد المقابلة يوم الثلاثاء الساعة 10 صباحاً، وهل هي حضورية في (المكان)؟ يعطيكم العافية.,,
jsonl_000942_response,رد: شكراً لكم. أنا متاح/ة هالأسبوع في (حط يومين وثلاث أوقات). شنو الوقت اللي يناسبكم عشان نثبت موعد المقابلة؟,,
jsonl_000943_response,عطهم جدول واضح: الأحد 2-5، الاثنين 10-1، الثلاثاء 3-6. وختم: إذا تفضلون وقت غير هالأوقات قولوا لي وبننسق.,,
jsonl_000944_response,قول: عشان أجهز زين، ممكن أعرف منو بيكون موجود في المقابلة؟ HR بس ولا مع المدير المباشر بعد؟,,
jsonl_000945_response,قول: بس للتأكد من وقت المقابلة، هي تقريباً 30 دقيقة ولا تحبون أحط وقت أطول بالcalendar؟,,
jsonl_000946_response,خل مكالمتين بفاصل ساعتين، وإذا ما ردوا دز ايميل/واتساب مختصر. اكتب رقمك وسبب الاتصال ووقت مناسب يرجعون لك فيه.,,
jsonl_000947_response,قول: شكراً لتحديد الموعد. تم تأكيد حضوري يوم (..) الساعة (..). إذا في أي مستندات تبونها قبل المقابلة خبروني.,,
jsonl_000948_response,قول: بخصوص موعد المقابلة، عندي سفر بنفس اليوم. إذا ممكن نغيرها قبل السفر أو عقب ما أرجع بتاريخ (..). أنا متاح/ة يوم (..).,,
jsonl_000949_response,قول: اوكي شكراً، بس إذا ممكن نخليها الأسبوع الياي عشان أجهز وأرتب التزاماتي. متاح/ة يوم (..) أو (..)، شنو اللي يناسبكم؟,,
jsonl_000950_response,قول: لو سمحتوا، ممكن ترسلون لي Job Description أو ملخص المهام مرة ثانية؟ أبي أراجعها قبل المقابلة عشان أكون جاهز/ة.,,
jsonl_000951_response,اسأل: في باركنق للزوار؟ وإذا ممتلي شنو أقرب مكان أوقف فيه؟ وخليها بجملة: عشان أحسب وقت الوصول.,,
jsonl_000952_response,قول: اوكي، أقدر أرتب نفسي على 9. بس إذا صار عندكم أي فتحة بعد 11 بلغوني، وإذا لا خلاص نعتمد 9.,,
jsonl_000953_response,قول: ممكن بس تأكيد اسم الشركة/القسم اللي تتواصلون من عنده؟ عشان أحفظ البيانات عندي وأتابع تفاصيل المقابلة.,,
jsonl_000954_response,قول: مرحبا، بس حبيت أتابع، ما وصلني ايميل التأكيد للحين. ممكن تعيدون الإرسال على نفس العنوان، أو أعطيكم ايميل بديل؟,,
jsonl_000955_response,السلام عليكم، معاك فلان الفلاني. بخصوص طلب التوظيف لوظيفة (..)، حبيت أستفسر عن المواعيد المتاحة للمقابلة وأثبت وقت مناسب. شنو الأوقات اللي تناسبكم هالأسبوع؟,,
jsonl_000956_response,مرحبا، شخباركم؟ معاكم فلان. بخصوص مقابلة الوظيفة، حبيت نثبت الموعد بس، شنو عندكم أوقات متاحة؟,,
jsonl_000957_response,عادي قول: آسف/عذراً ممكن تعيدين اليوم والساعة؟ أبي أكتبها عندي عشان ما يصير لخبطة.,,
jsonl_000958_response,دق وقل: مرحبا، بس حبيت أعطيكم خبر، صادفت زحمة شوي وبوصل بعد 10 دقايق تقريباً. إذا تحبون أعوض الوقت أو نعيد الترتيب قولوا لي.,,
jsonl_000959_response,قول: عذراً صار عندي مشكلة بالنت وقطع فجأة. أنا الحين جاهز/ة، إذا مناسب نكمل الحين أو تحددون وقت بديل قريب.,,
jsonl_000960_response,قول: ممكن تعطوني رقم مباشر أو ext عشان إذا صار أي تأخير بسيط يوم المقابلة أتواصل بسرعة؟,,
jsonl_000961_response,قول: اوكي تمام، بس للتأكيد متى تتوقعون ترجعون لي بالموعد؟ اليوم ولا باچر؟ عشان أكون متابع.,,
jsonl_000962_response,قول: بس سؤال سريع، في assessment/test قبل المقابلة أو كلها أسئلة مباشرة؟,,
jsonl_000963_response,قول: للمقابلة الحضورية، تبون نسخة CV مطبوعة أو يكفي اللي عندكم؟ وإذا في مستندات ثانية خبروني.,,
jsonl_000964_response,اسأل عن: عنوان الوظيفة النهائي، الفريق اللي بتشتغل وياه، ومدة المقابلة. وختم: وإذا في نقاط تحبون أركز عليها قولوا لي.,,
jsonl_000965_response,قول: لأن عندي دوام صباح، إذا ممكن نخلي المقابلة بعد 5:30 أو 6. وإذا ما ضبط أعطوني أقرب وقت متاح.,,
jsonl_000966_response,اختار واحد وقل: الأنسب لي يوم (..) الساعة (..). إذا احتجتوا تقدمون/تأخرون نص ساعة عادي.,,
jsonl_000967_response,شكراً لكم على تنسيق موعد المقابلة. تم تأكيد يوم (..) الساعة (..). أتطلع للقائكم، وإذا في أي متطلبات قبل الموعد بلغوني.,,
jsonl_000968_response,إذا انفتح الموضوع قول: خلنا نركز على تفاصيل الدور وتوقعاتكم أول، وبعدها أكيد نقدر نناقش الباكيج بشكل أوضح.,,
jsonl_000969_response,قول: أقدر إذا توفرت لي 15-20 دقيقة أرتب نفسي. إذا تفضلون وقت بعد العصر بيكون أريح، بس إذا مستعجلين أوكي نثبت بعد ساعتين.,,
jsonl_000970_response,قول: بس للتجهيز، المقابلة بتكون بالعربي ولا English؟ مرات يصير الاثنين، فحبيت أعرف.,,
jsonl_000971_response,قول: ممكن تعطوني الايميل الرسمي للقسم عشان أرسل لكم تأكيد الموعد وأي مستندات؟,,
jsonl_000972_response,قول: مرحبا، أنا فلان وقدمت على وظيفة (..) عن طريق (اسم الموقع). حبيت أتأكد من وضع طلبي وإذا في إمكانية ننسق موعد مقابلة.,,
jsonl_000973_response,قول: بس عشان أرتب جدولي، عادة عندكم مراحل ثانية بعد هالمقابلة؟ مثل مقابلة ثانية أو test؟,,
jsonl_000974_response,قول: بس للتأكيد، المقابلة في أي مبنى/برج بالسيف؟ وإذا ممكن Landmark أو رقم المكتب.,,
jsonl_000975_response,وصل قبل 10-15 دقيقة مناسب. وإذا وصلت بدري وايد، قعد في الكوفي القريب ودق عليهم قبل الموعد ب10 دقايق بس.,,
jsonl_000976_response,قول: اوكي، المقابلة الجماعية نفس الوقت اللي اتفقنا عليه؟ وكم شخص تقريباً بيكون موجود؟,,
jsonl_000977_response,قول: عندي امتحان بنفس اليوم، فصعب علي. إذا ممكن نغيره ليوم ثاني، أنا متاح/ة (اعطي يومين).,,
jsonl_000978_response,"حط عنوان واضح مثل: ""تأكيد/تنسيق موعد مقابلة – وظيفة (..) – (اسمك)"". وخلي متن الايميل مختصر وفيه رقمك.",,
jsonl_000979_response,قول: أقدر أبدي من (تاريخ) لأن عندي notice period/التزامات. وإذا تبون أسرّعها شوية نقدر نشوف شلون نرتب.,,
jsonl_000980_response,قول: إذا ما عندكم مانع، أفضل تكون online بدل حضوري بسبب ظرف. أقدر أستخدم Teams/Zoom بأي وقت يناسبكم.,,
jsonl_000981_response,مرحبا، بس للتأكيد بعد التعديل: موعد المقابلة صار يوم (..) الساعة (..)، صح؟ وإذا في أي تغيير ثاني خبروني.,,
jsonl_000982_response,خلك هادي وقل: أدري التغيير مزعج، وأعتذر على الإرباك. أعطيهم خيارين واضحين وخلي مرونة إذا عندهم وقت أقرب.,,
jsonl_000983_response,قول: عذراً جداً، صار عندي لخبطة بالمواعيد وفاتتني المكالمة. إذا ممكن نحدد وقت ثاني اليوم أو باچر، أنا جاهز/ة.,,
jsonl_000984_response,رد بسرعة: مرحبا، أنا الحين في مكان ما أقدر أتكلم فيه. تقدرون تتصلون بعد 10 دقايق؟ أو ارسلوا لي وقت مناسب وبتواصل وياكم.,,
jsonl_000985_response,قول: إذا ممكن ترسلون لي تأكيد مكتوب بالموعد على الايميل، لأن عندي ترتيبات دوام وأحتاج إثبات للوقت.,,
jsonl_000986_response,قول: الجمعة صعب علي، إذا ممكن نخليها الأحد أو الاثنين. أنا مرن/ة بأي وقت بهاليومين.,,
jsonl_000987_response,قول: إذا تقدّرون تعطوني أكثر من خيار للموعد بيكون أفضل عشان أرتب التزاماتي، مثلاً يومين أو ثلاثة أوقات.,,
jsonl_000988_response,قول: سؤال بسيط، للمقابلة في dress code معين؟ formal ولا business casual؟,,
jsonl_000989_response,اطلع بدري بحوالي 30-45 دقيقة زيادة، خصوصاً إذا المكان ما تعرفه. وخذ في بالك الباركنق، ترى هذي اللي تاكل وقت مرات.,,
jsonl_000990_response,مرحبا، تم تأكيد مقابلة Teams يوم (..) الساعة (..). إذا ممكن ترسلون link قبل الموعد. شكراً.,,
jsonl_000991_response,قول: اوكي تمام، أنا بانتظاركم. وإذا ما في مانع، متى تقريباً تتوقعون تتصلون عشان أكون متفرغ وقتها؟,,
jsonl_000992_response,قول: إذا ممكن نأخر الموعد نص ساعة بس، من 4 إلى 4:30. إذا ما ضبط خلاص نعتمد 4.,,
jsonl_000993_response,بعد يوم واحد دز متابعة خفيفة: مرحبا، بس متابعة بسيطة بخصوص تأكيد موعد المقابلة. إذا ممكن تأكيد الوقت/المكان، وأنا حاضر.,,
jsonl_000994_response,قول: أشكركم على الفرصة، بس حبيت أخبركم إني قبلت عرض ثاني وبأكنسل المقابلة. إذا يصير نتواصل مستقبلاً لأي فرص ثانية بكون ممتن/ة.,,
jsonl_000995_response,اوكي، إذا عندك الحجز ورقم التأكيد والهوية جاهزة، بيخلص بسرعة. تقدر بعد تعطيهم بطاقة الائتمان للتأمين من البداية. عندك شنطة وايد وبتحتاج Bellman؟,,
jsonl_000997_response,يصير إذا في توفر بنفس الليلة. قول للريسبشن تبغي Twin بدل King وهم يشوفون لك. إذا ما كان متوفر، مرات يقدرون يضيفون rollaway بس يعتمد على نوع الغرفة.,,
jsonl_000998_response,اطلب غرفة high floor وبعيدة عن المصعد وغرفة مو على الشارع. وإذا عندهم خيار “quiet room” قول لهم. تبيها على جهة معينة مثل sea view ولا مو شرط؟,,
jsonl_000999_response,على حسب إذا الغرفة جاهزة. تقدر تطلب early check-in، وإذا ما ضبط خلهم يخزنون الشنط وخذ لك قهوة لين تجهز. إذا في رسوم بيعلمونك قبل.,,
jsonl_001000_response,في bell desk عند الريسبشن يخزنونها لك بكرت أو tag. خذ رقم الاستلام عشان تستلمهم بسرعة بعدين. إذا تبي يوصلون الشنط للغرفة قول لهم.,,
jsonl_001002_response,اي يصير إذا ضبطوها من البداية على النظام. قول لهم تبغي split folio حسب التواريخ أو حسب المصاريف. تبيها باسم شخص معين على كل فاتورة ولا نفس الاسم؟,,
jsonl_001003_response,مرات يقبلون، بس غالباً يطلبون بطاقة ضمان أو تأمين كاش أعلى. احسن تسألهم شنو الحد الأدنى للتأمين بالكاش. وخلك جاهز بهويتك طبعاً.,,
jsonl_001004_response,قول للريسبشن تبغي add second guest عشان البطاقة والمناشف والفطور إذا مشمول. غالباً بياخذون اسم الشخص ورقم الهوية. إذا في رسوم extra person بيعلمونك.,,
jsonl_001005_response,جهّز الهوية وبطاقة الدفع ورقم الحجز قبل لا توصل الدور. قول لهم من البداية تبغي express check-in وإذا عندهم توقيع إلكتروني بيسهل. وتقدر تطلب إرسال الفاتورة بالإيميل بدل طباعة.,,
jsonl_001006_response,على حسب سياسة الفندق، وايد فنادق صاروا non-smoking بالكامل. اسألهم إذا في smoking rooms أو smoking floor. إذا ما في، قول لهم يحاولون يعطونك غرفة مع تهوية زينة بعيد عن ريحة الدخان.,,
jsonl_001007_response,قول للريسبشن من البداية إنك تبي غرفة فيها window. اسألهم عن room type وهل هي internal ولا external. إذا تبين أضمن، خليهم يكتبون ملاحظة بالحجز قبل ما يطلعون لك الكرت.,,
jsonl_001008_response,اتصل على الـ housekeeping أو engineering من الهاتف الداخلي وقول لهم المشكلة بالتحديد. مرات يكون الموضوع إعدادات أو sensor مو شغال. إذا ما انحل بسرعة، اطلب تبديل غرفة.,,
jsonl_001009_response,اي تقدر تطلبها من الريسبشن وهم يبلغون housekeeping. قول لهم نوع المخدة إذا تبي firm ولا soft. تبيهم يوصلون قبل لا تطلع الغرفة ولا بعد ما تستقر؟,,
jsonl_001010_response,اسأل الريسبشن يشيكون على الـ rate plan حقك إذا شامل breakfast. إذا مو شامل، شوف إذا في upgrade بسيط أو تشتريه يوم بيوم. بعد قول لهم إذا عندك حساسية أكل عشان يوجهونك.,,
jsonl_001011_response,connected rooms تعتمد على التوفر، بس قول لهم هالطلب مهم. إذا ما توفر، ممكن يعطونكم غرف جنب بعض أو بنفس الطابق. كم غرفة تحتاجون بالضبط؟,,
jsonl_001013_response,اسأل عن upgrades المتوفرة الليلة وسعر الفرق per night. قول لهم شنو يهمك: مساحة أكبر، view، lounge access. مرات يعطونك offer إذا الإشغال مو عالي.,,
jsonl_001014_response,اسألهم إذا المواقف free ولا برسوم، وهل هي valet ولا self-parking. خذ منهم تذكرة أو sticker إذا يحتاج. وإذا بتطلع وتدخل وايد، اسأل عن in/out privilege.,,
jsonl_001015_response,عادة عادي بس المهم تبلغهم إذا وصولك وايد متأخر عشان ما يلغون الحجز no-show. إذا في ضمان بالبطاقة غالباً يحفظونه. قول لهم تقريباً شكثر بتتأخر.,,
jsonl_001016_response,بس قول لهم تبغي extra key، ومرات يطلبون هوية للتأكد. إذا في شخص ثاني وياك، الأفضل يكون اسمه مضاف على الحجز. تبيها تشتغل للمصعد بعد؟,,
jsonl_001017_response,قول لهم وقت التشيك إن أحسن، عشان يعدلون بيانات الفاتورة من البداية. عطهم الاسم التجاري، العنوان، ورقم السجل إذا يحتاج. لا تخليها لآخر لحظة لأن مرات ياخذ وقت.,,
jsonl_001018_response,تقدر تحط علامة Do Not Disturb على الباب، وبعد قول للريسبشن يسجلونها على النظام. وإذا تحتاج مناشف أو ماي بس، اطلب delivery بدون دخول. تبي تنظيف يوم معين بس؟,,
jsonl_001019_response,الأفضل تسأل من الحين عشان يحطون ملاحظة ويشوفون التوفر. مرات يعطونك ساعة أو ساعتين free، وبعدها برسوم حسب الإشغال. شكثر تبي تمدد تقريباً؟,,
jsonl_001020_response,اسألهم عن أوقات العمل وهل تحتاج بطاقة الغرفة للدخول. بعض الأماكن تحتاج towel card أو تسجيل بسيط. وإذا في dress code للمسبح بيعلمونك.,,
jsonl_001021_response,قول لهم تحتاج business setup: desk مريح وقريب من الراوتر إذا أمكن. اسأل عن سرعة الواي فاي وهل في premium internet. وإذا عندك meeting online، اطلب غرفة بعيد عن المصعد.,,
jsonl_001022_response,اذا الحجز direct مع الفندق، تقدر تسأل عن price match. إذا عن طريق طرف ثالث، يعتمد على شروطه وغالباً التعديل عندهم مو عند الفندق. عطهم تفاصيل السعر وتاريخ الحجز عشان يشوفون.,,
jsonl_001023_response,قول للريسبشن تبغي baby cot ويبلغون housekeeping يجهزونه. اسأل إذا في رسوم ولا free. وكم عمر الطفل تقريباً عشان يعطونك المقاس المناسب؟,,
jsonl_001024_response,بلغ الريسبشن على طول وقل لهم الريحة مضايقة وتبي تبديل غرفة. إذا ما في بديل سريع، اطلب air freshener/ozone treatment وتنظيف عميق. لا تتحملها إذا مو مرتاح.,,
jsonl_001025_response,اوكي، تقدر تطلب من الريسبشن wake-up call على وقت محدد. قول لهم الوقت بالضبط وهل تبي إعادة اتصال بعد 5 دقايق. تبيها على هاتف الغرفة ولا موبايل بعد؟,,
jsonl_001026_response,اي قول لهم عندك allergy وتبي hypoallergenic pillows/duvet إذا متوفر. بعد اطلب تغيير أغطية بالكامل. إذا تبي بدون عطور بالتنظيف، نبههم بعد.,,
jsonl_001027_response,اي سويها وقت التشيك إن، خليهم يحجزون لك من الـ concierge أو الريسبشن. قول لهم الساعة وعدد الأشخاص وإذا تبي smoking ولا non-smoking. إذا عندك مناسبة خاصة قول لهم.,,
jsonl_001028_response,قول للريسبشن تبغي الغرفتين adjacent وعلى نفس الطابق. إذا في توفر بيضبطونها، وإذا لا يحاولون يقربونهم قد ما يقدرون. تبيهم نفس نوع السرير ولا مختلف؟,,
